SIM CODE  	DATE      	ORG SOIL N     	PROF SOIL NO3  	PROF SOIL NH4  	MINERALIZATION 	IMMOBILIZATION 	NET MINERALIZ  	NH4 NITRIFICAT 	N2O FROM NITRIF	NH4 VOLATILIZ  	NO3 DENITRIF   	N2O FROM DENIT 	NO3 LEACHING   	NH4 LEACHING   
-         	YYYY-MM-DD	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        
RenoT0Control	2008-08-07	4915.626098    	6.825992       	2.107349       	0.331637       	-0.012876      	0.318761       	0.320824       	0.000802       	0.009635       	0.000040       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-08	4915.340200    	6.813554       	2.098363       	0.312573       	-0.011821      	0.300753       	0.302950       	0.000757       	0.013499       	0.000037       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-09	4915.071543    	6.784156       	2.091903       	0.293133       	-0.010805      	0.282328       	0.284076       	0.000710       	0.010872       	0.000033       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-10	4914.806929    	6.761037       	2.086740       	0.288020       	-0.010283      	0.277737       	0.281185       	0.000703       	0.007569       	0.000023       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-11	4914.542178    	6.759366       	2.090682       	0.287334       	-0.009847      	0.277487       	0.275246       	0.000688       	0.003962       	0.000022       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-12	4914.279308    	6.731272       	2.090350       	0.284685       	-0.009468      	0.275217       	0.273794       	0.000684       	0.006895       	0.000015       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-13	4914.003914    	6.708113       	2.082814       	0.297586       	-0.009622      	0.287965       	0.290022       	0.000725       	0.010599       	0.000014       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-14	4913.723911    	6.702066       	2.070258       	0.301965       	-0.009490      	0.292475       	0.296541       	0.000741       	0.013656       	0.000013       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-15	4913.486340    	6.720418       	2.075810       	0.255873       	-0.007831      	0.248042       	0.241532       	0.000604       	0.005448       	0.000013       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-16	4913.260555    	6.649664       	2.076036       	0.242786       	-0.007242      	0.235544       	0.230609       	0.000577       	0.008149       	0.000012       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-17	4913.025913    	6.590986       	2.076426       	0.251872       	-0.007322      	0.244549       	0.241906       	0.000605       	0.005741       	0.000011       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-18	4912.788818    	6.548834       	2.072743       	0.254157       	-0.007225      	0.246932       	0.246914       	0.000617       	0.007207       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-19	4912.532192    	6.528822       	2.058505       	0.274593       	-0.007599      	0.266993       	0.271855       	0.000680       	0.013104       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-20	4912.274233    	6.514230       	2.040008       	0.275714       	-0.007497      	0.268217       	0.275387       	0.000688       	0.015059       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-21	4912.013458    	6.514248       	2.023629       	0.278292       	-0.007371      	0.270922       	0.280425       	0.000701       	0.010613       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-22	4911.744523    	6.516888       	2.014969       	0.286450       	-0.007341      	0.279109       	0.280602       	0.000702       	0.010942       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-23	4911.483991    	6.513520       	2.004495       	0.277112       	-0.006916      	0.270195       	0.272742       	0.000682       	0.011449       	0.000006       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-24	4911.248173    	6.484224       	1.999450       	0.250612       	-0.006137      	0.244474       	0.244858       	0.000612       	0.007753       	0.000006       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-25	4911.012472    	6.466417       	1.990616       	0.250061       	-0.005925      	0.244136       	0.246885       	0.000617       	0.009046       	0.000006       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-26	4910.777581    	6.458931       	1.981109       	0.248856       	-0.005723      	0.243133       	0.248144       	0.000620       	0.007357       	0.000006       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-27	4910.528543    	6.450704       	1.995486       	0.263295       	-0.005802      	0.257492       	0.242565       	0.000606       	0.003348       	0.000172       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-08-28	4910.270483    	6.461636       	2.002754       	0.272391       	-0.005795      	0.266597       	0.257176       	0.000643       	0.004431       	0.000061       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-29	4910.009531    	6.486288       	2.003868       	0.275024       	-0.005649      	0.269375       	0.263618       	0.000659       	0.006953       	0.000059       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-30	4909.741791    	6.523432       	1.999462       	0.281713       	-0.005568      	0.276145       	0.274195       	0.000685       	0.008689       	0.000057       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-31	4909.481482    	6.553758       	1.992058       	0.273538       	-0.005228      	0.268310       	0.267813       	0.000670       	0.010114       	0.000055       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-01	4909.222740    	6.592010       	1.985362       	0.271459       	-0.004981      	0.266478       	0.265343       	0.000663       	0.009985       	0.000053       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-02	4908.956309    	6.629126       	1.984239       	0.279062       	-0.004903      	0.274159       	0.269570       	0.000674       	0.007819       	0.000051       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-03	4908.696580    	6.675107       	1.982085       	0.271663       	-0.004585      	0.267078       	0.263200       	0.000658       	0.007938       	0.000050       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-04	4908.437981    	6.718452       	1.973705       	0.270080       	-0.004364      	0.265716       	0.262806       	0.000657       	0.013097       	0.000048       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-05	4908.193219    	6.796674       	1.972908       	0.255278       	-0.003955      	0.251322       	0.247721       	0.000619       	0.006188       	0.000047       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-06	4907.945974    	6.883294       	1.963758       	0.257436       	-0.003795      	0.253641       	0.251950       	0.000630       	0.012557       	0.000045       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-07	4907.696311    	6.982939       	1.948648       	0.259562       	-0.003649      	0.255913       	0.255467       	0.000639       	0.017228       	0.000045       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-08	4907.466185    	7.110234       	1.945328       	0.238955       	-0.003233      	0.235722       	0.233601       	0.000584       	0.007055       	0.000044       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-09	4907.239947    	7.289011       	1.942483       	0.234518       	-0.003032      	0.231486       	0.230513       	0.000576       	0.005448       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-10	4907.004322    	7.527647       	1.935580       	0.243791       	-0.003008      	0.240783       	0.242510       	0.000606       	0.006816       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-11	4906.770839    	7.765049       	1.926227       	0.241201       	-0.002859      	0.238342       	0.241037       	0.000603       	0.008211       	0.000044       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-12	4906.514361    	8.003322       	1.939892       	0.264426       	-0.002964      	0.261462       	0.242634       	0.000607       	0.006733       	0.000222       	0.000003       	0.000000       	0.000000       
RenoT0Control	2008-09-13	4906.291831    	8.206762       	1.951384       	0.229195       	-0.002497      	0.226699       	0.207650       	0.000519       	0.008789       	0.000201       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-09-14	4906.088535    	8.384499       	1.967005       	0.209123       	-0.002195      	0.206928       	0.189417       	0.000474       	0.002931       	0.000099       	0.000001       	0.008493       	0.000000       
RenoT0Control	2008-09-15	4905.904780    	8.540702       	1.981079       	0.188836       	-0.001922      	0.186914       	0.171199       	0.000428       	0.002546       	0.000076       	0.000001       	0.011763       	0.000000       
RenoT0Control	2008-09-16	4905.726492    	8.694626       	1.993218       	0.183009       	-0.001795      	0.181213       	0.167274       	0.000418       	0.002648       	0.000073       	0.000001       	0.010189       	0.000000       
RenoT0Control	2008-09-17	4905.559545    	8.844377       	2.003407       	0.171221       	-0.001632      	0.169589       	0.157001       	0.000393       	0.003161       	0.000070       	0.000001       	0.004482       	0.000000       
RenoT0Control	2008-09-18	4905.377878    	9.013895       	2.013033       	0.186092       	-0.001700      	0.184392       	0.172449       	0.000431       	0.003072       	0.000070       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-09-19	4905.198682    	9.181345       	2.023624       	0.183420       	-0.001629      	0.181791       	0.170004       	0.000425       	0.001883       	0.000070       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-09-20	4905.018568    	9.350824       	2.030900       	0.184199       	-0.001583      	0.182615       	0.172236       	0.000431       	0.003768       	0.000071       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-09-21	4904.844709    	9.514399       	2.036987       	0.177674       	-0.001485      	0.176189       	0.166525       	0.000416       	0.004153       	0.000071       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-09-22	4904.670365    	9.679476       	2.040542       	0.178028       	-0.001441      	0.176587       	0.168044       	0.000420       	0.005525       	0.000071       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-09-23	4904.521107    	9.820152       	2.045793       	0.152348       	-0.001212      	0.151136       	0.142670       	0.000357       	0.003621       	0.000069       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-09-24	4904.372285    	9.961124       	2.050793       	0.151784       	-0.001168      	0.150616       	0.143232       	0.000358       	0.002818       	0.000067       	0.000001       	0.000000       	0.000000       
