SIM CODE  	DATE      	CROP           	STAGE                  	THERMAL TIME   	CUM. BIOMASS   	AG BIOMASS     	ROOT BIOMASS   	FRAC INTERCEP  	TOTAL N        	AG N           	ROOT N         	AG N CONCN     	N FIXATION     	N ADDED        	N STRESS       	 WATER STRESS  	POTENTIAL TR   
-         	YYYY-MM-DD	-              	-                      	C-day          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	kg/ha          	g/kg           	kg/ha          	kg/ha          	%              	%              	mm/day         
RenoT0Control	2008-07-02	Maize          	VEGETATIVE_GROWTH      	626.891667     	0.671322       	0.414780       	0.256542       	0.254248       	13.317591      	11.622741      	1.694851       	28.021438      	0.000000       	0.000000       	0.520557       	0.000000       	1.419366       
RenoT0Control	2008-07-03	Maize          	VEGETATIVE_GROWTH      	643.775000     	0.702014       	0.436272       	0.265742       	0.260330       	13.841303      	12.102037      	1.739265       	27.739682      	0.000000       	0.000000       	0.523517       	-0.000000      	1.012305       
RenoT0Control	2008-07-04	Maize          	VEGETATIVE_GROWTH      	657.927778     	0.739133       	0.462592       	0.276541       	0.264866       	14.371702      	12.589312      	1.782390       	27.214739      	0.000000       	0.000000       	0.524722       	0.000000       	1.528987       
RenoT0Control	2008-07-05	Maize          	VEGETATIVE_GROWTH      	672.266667     	0.774380       	0.487903       	0.286477       	0.269023       	14.881363      	13.059312      	1.822051       	26.766185      	0.000000       	0.000000       	0.536362       	0.000000       	1.468847       
RenoT0Control	2008-07-06	Maize          	VEGETATIVE_GROWTH      	690.102778     	0.807382       	0.511975       	0.295407       	0.273353       	15.371761      	13.513625      	1.858136       	26.395110      	0.000000       	0.000000       	0.548295       	0.000000       	1.021130       
RenoT0Control	2008-07-07	Maize          	VEGETATIVE_GROWTH      	706.372222     	0.843741       	0.538867       	0.304874       	0.276533       	15.863734      	13.971240      	1.892494       	25.927048      	0.000000       	0.000000       	0.557455       	-0.000000      	1.363041       
RenoT0Control	2008-07-08	Maize          	VEGETATIVE_GROWTH      	721.002778     	0.883588       	0.568705       	0.314883       	0.278882       	16.346143      	14.421532      	1.924611       	25.358567      	0.000000       	0.000000       	0.569322       	0.000000       	1.637109       
RenoT0Control	2008-07-09	Maize          	VEGETATIVE_GROWTH      	737.186111     	0.920943       	0.597049       	0.323894       	0.280989       	16.808403      	14.854626      	1.953778       	24.880081      	0.000000       	0.000000       	0.585514       	-0.000000      	1.419082       
RenoT0Control	2008-07-10	Maize          	VEGETATIVE_GROWTH      	751.336111     	0.954584       	0.622865       	0.331720       	0.282405       	17.250302      	15.269934      	1.980368       	24.515651      	0.000000       	0.000000       	0.599721       	0.000000       	1.544447       
RenoT0Control	2008-07-11	Maize          	VEGETATIVE_GROWTH      	766.352778     	0.990729       	0.650925       	0.339805       	0.283589       	17.687094      	15.681745      	2.005349       	24.091494      	0.000000       	0.000000       	0.601443       	0.000000       	1.545988       
RenoT0Control	2008-07-12	Maize          	VEGETATIVE_GROWTH      	782.680556     	1.022991       	0.676276       	0.346715       	0.284687       	18.106575      	16.078530      	2.028045       	23.775088      	0.000000       	0.000000       	0.596619       	0.000000       	1.237511       
RenoT0Control	2008-07-13	Maize          	VEGETATIVE_GROWTH      	799.547222     	1.064247       	0.709087       	0.355160       	0.285685       	18.532421      	16.482627      	2.049795       	23.244871      	0.000000       	0.000000       	0.588692       	-0.000000      	1.459052       
RenoT0Control	2008-07-14	Maize          	VEGETATIVE_GROWTH      	814.397222     	1.096288       	0.734829       	0.361460       	0.286469       	18.934391      	16.865081      	2.069309       	22.951039      	0.000000       	0.000000       	0.585668       	-0.000000      	1.158990       
RenoT0Control	2008-07-15	Maize          	VEGETATIVE_GROWTH      	827.936111     	1.133495       	0.764987       	0.368509       	0.287094       	19.333776      	17.245954      	2.087822       	22.544124      	0.000000       	0.000000       	0.579966       	-0.000000      	1.518040       
RenoT0Control	2008-07-16	Maize          	VEGETATIVE_GROWTH      	841.977778     	1.170021       	0.794854       	0.375167       	0.287679       	19.720403      	17.615496      	2.104907       	22.161937      	0.000000       	0.000000       	0.577079       	0.000000       	1.473488       
RenoT0Control	2008-07-17	Maize          	REPRODUCTIVE_GROWTH    	857.611111     	1.205223       	0.823910       	0.381314       	0.288251       	20.095871      	17.975229      	2.120643       	21.816985      	0.000000       	0.000000       	0.575487       	0.000000       	1.298231       
RenoT0Control	2008-07-18	Maize          	REPRODUCTIVE_GROWTH    	873.877778     	1.247502       	0.859130       	0.388372       	0.288758       	20.471743      	18.336187      	2.135556       	21.342749      	0.000000       	0.000000       	0.574150       	-0.000000      	1.532126       
RenoT0Control	2008-07-19	Maize          	REPRODUCTIVE_GROWTH    	892.027778     	1.286246       	0.891720       	0.394526       	0.289235       	20.843680      	18.694234      	2.149446       	20.964236      	0.000000       	0.000000       	0.577006       	0.000000       	1.129395       
RenoT0Control	2008-07-20	Maize          	REPRODUCTIVE_GROWTH    	908.477778     	1.311494       	0.913135       	0.398359       	0.289580       	21.188498      	19.026854      	2.161644       	20.836843      	0.000000       	0.000000       	0.579037       	0.000000       	0.759516       
RenoT0Control	2008-07-21	Maize          	REPRODUCTIVE_GROWTH    	923.827778     	1.347180       	0.943624       	0.403556       	0.289844       	21.544661      	19.371032      	2.173629       	20.528329      	0.000000       	0.000000       	0.574541       	0.000000       	1.251452       
RenoT0Control	2008-07-22	Maize          	REPRODUCTIVE_GROWTH    	937.777778     	1.387738       	0.978495       	0.409244       	0.290051       	21.897837      	19.712844      	2.184993       	20.146092      	0.000000       	0.000000       	0.573276       	-0.000000      	1.483735       
RenoT0Control	2008-07-23	Maize          	REPRODUCTIVE_GROWTH    	951.636111     	1.426713       	1.012203       	0.414510       	0.290228       	22.240511      	20.044968      	2.195544       	19.803317      	0.000000       	0.000000       	0.575777       	0.000000       	1.487191       
RenoT0Control	2008-07-24	Maize          	REPRODUCTIVE_GROWTH    	964.311111     	1.461051       	1.042053       	0.418997       	0.290362       	22.532349      	20.319081      	2.213268       	19.499077      	0.000000       	0.000000       	0.578875       	0.000000       	1.461912       
RenoT0Control	2008-07-25	Maize          	REPRODUCTIVE_GROWTH    	978.591667     	1.496204       	1.072783       	0.423421       	0.290489       	22.823504      	20.593083      	2.230421       	19.195946      	0.000000       	0.000000       	0.582628       	0.000000       	1.402133       
RenoT0Control	2008-07-26	Maize          	REPRODUCTIVE_GROWTH    	993.450000     	1.529360       	1.101923       	0.427437       	0.290597       	23.110298      	20.863504      	2.246794       	18.933720      	0.000000       	0.000000       	0.586727       	0.000000       	1.347006       
RenoT0Control	2008-07-27	Maize          	REPRODUCTIVE_GROWTH    	1008.144444    	1.564785       	1.133216       	0.431569       	0.290682       	23.402624      	21.139650      	2.262974       	18.654567      	0.000000       	0.000000       	0.589878       	0.000000       	1.398417       
RenoT0Control	2008-07-28	Maize          	REPRODUCTIVE_GROWTH    	1023.797222    	1.604165       	1.168180       	0.435985       	0.290754       	23.700466      	21.421533      	2.278933       	18.337524      	0.000000       	0.000000       	0.593271       	0.000000       	1.560021       
RenoT0Control	2008-07-29	Maize          	REPRODUCTIVE_GROWTH    	1040.608333    	1.639189       	1.199436       	0.439753       	0.290815       	23.993095      	21.699001      	2.294094       	18.090999      	0.000000       	0.000000       	0.597994       	0.000000       	1.254374       
RenoT0Control	2008-07-30	Maize          	REPRODUCTIVE_GROWTH    	1054.994444    	1.674301       	1.230901       	0.443400       	0.290853       	24.287459      	21.978530      	2.308929       	17.855648      	0.000000       	0.000000       	0.601110       	-0.000000      	1.550444       
RenoT0Control	2008-07-31	Maize          	REPRODUCTIVE_GROWTH    	1070.466667    	1.710578       	1.263545       	0.447033       	0.290883       	24.584303      	22.260854      	2.323449       	17.617775      	0.000000       	0.000000       	0.603426       	0.000000       	1.459502       
RenoT0Control	2008-08-01	Maize          	REPRODUCTIVE_GROWTH    	1085.588889    	1.740817       	1.290860       	0.449956       	0.290904       	24.865617      	22.528787      	2.336830       	17.452538      	0.000000       	0.000000       	0.605660       	-0.000000      	1.243934       
RenoT0Control	2008-08-02	Maize          	REPRODUCTIVE_GROWTH    	1101.019444    	1.778259       	1.324808       	0.453451       	0.290917       	25.163809      	22.813213      	2.350596       	17.220012      	0.000000       	0.000000       	0.605917       	-0.000000      	1.460838       
RenoT0Control	2008-08-03	Maize          	REPRODUCTIVE_GROWTH    	1115.338889    	1.812554       	1.356003       	0.456551       	0.290923       	25.452714      	23.089100      	2.363614       	17.027318      	0.000000       	0.000000       	0.607596       	0.000000       	1.508044       
RenoT0Control	2008-08-04	Maize          	REPRODUCTIVE_GROWTH    	1130.950000    	1.849630       	1.389840       	0.459790       	0.290916       	25.748128      	23.371566      	2.376563       	16.816011      	0.000000       	0.000000       	0.608740       	0.000000       	1.512976       
RenoT0Control	2008-08-05	Maize          	REPRODUCTIVE_GROWTH    	1144.719444    	1.882478       	1.419901       	0.462577       	0.290812       	26.037528      	23.648555      	2.388974       	16.655072      	0.000000       	0.000000       	0.610368       	-0.000000      	1.550984       
RenoT0Control	2008-08-06	Maize          	REPRODUCTIVE_GROWTH    	1161.513889    	1.907102       	1.442508       	0.464594       	0.290581       	26.307316      	23.907108      	2.400208       	16.573288      	0.000000       	0.000000       	0.610663       	-0.000000      	0.884336       
RenoT0Control	2008-08-07	Maize          	REPRODUCTIVE_GROWTH    	1178.244444    	1.941260       	1.473961       	0.467299       	0.290226       	26.606415      	24.194127      	2.412288       	16.414359      	0.000000       	0.000000       	0.608245       	0.000000       	1.225615       
RenoT0Control	2008-08-08	Maize          	REPRODUCTIVE_GROWTH    	1192.000000    	1.975514       	1.505574       	0.469939       	0.289828       	26.906387      	24.482231      	2.424156       	16.261057      	0.000000       	0.000000       	0.607251       	0.000000       	1.466351       
